,district,county,region,ipc,year_month,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,prev_ipc,2prev_ipc,next_ipc
6120,Leer,Leer,Unity,3.0,2018-03-01,0.4115147,101.2999,1.947083,0.5240186,2.251681,1.395273,0,0,39.2539,1637.891,41.07024,109755.0,36786.08,86.84211,3.0,4.0,4.0
6121,Leer,Leer,Unity,3.0,2018-04-01,0.4513366,102.9466,4.748935,-0.4696957,5.667816,2.000455,7,13,42.35342,1637.891,41.07024,109755.0,36786.08,86.84211,3.0,4.0,4.0
6122,Leer,Leer,Unity,3.0,2018-05-01,0.5195822,100.8008,19.80541,4.928465,8.763529,-0.1567499,1,0,44.07163,1637.891,41.07024,109755.0,36786.08,86.84211,3.0,4.0,4.0
6123,Leer,Leer,Unity,4.0,2018-06-01,0.6333569,107.5921,27.64434,5.198167,17.85346,2.622481,9,3,46.51528,1637.891,41.07024,109755.0,36786.08,86.84211,3.0,4.0,4.0
6124,Leer,Leer,Unity,3.0,2018-07-01,0.6829044,105.9882,28.87375,-3.118692,22.6011,2.57083,0,0,49.48833,1637.891,41.07024,109755.0,36786.08,86.84211,4.0,3.0,4.0
6125,Leer,Leer,Unity,4.0,2018-08-01,0.6690785,102.8889,29.86271,0.6532912,21.71819,-0.376928,0,0,50.52914,1637.891,41.07024,109755.0,36786.08,86.84211,4.0,3.0,4.0
6126,Leer,Leer,Unity,4.0,2018-09-01,0.6813409,104.5091,25.80804,4.015957,19.98627,-0.8048237,0,0,51.79568,1637.891,41.07024,109755.0,36786.08,86.84211,4.0,3.0,4.0
6127,Leer,Leer,Unity,4.0,2018-10-01,0.6778667,105.4231,10.7085,-1.3939,18.25763,1.044113,0,0,51.61294,1637.891,41.07024,109755.0,36786.08,86.84211,4.0,3.0,3.0
6128,Leer,Leer,Unity,3.0,2018-11-01,0.6358797,103.8329,1.147719,-0.4213097,6.047202,-2.025025,0,0,52.6992,1637.891,41.07024,109755.0,36786.08,86.84211,4.0,4.0,3.0
6129,Leer,Leer,Unity,3.0,2018-12-01,0.5454585,98.40928,0.09857447,0.002389067,2.177192,0.1678071,0,0,55.51001,1637.891,41.07024,109755.0,36786.08,86.84211,4.0,4.0,3.0
6130,Leer,Leer,Unity,3.0,2019-01-01,0.4771769,98.77063,0.007473139,-2.4e-05,0.5570517,-0.727438,0,0,54.11109,1637.891,41.07024,121719.0,36786.08,86.84211,4.0,4.0,3.0
6131,Leer,Leer,Unity,3.0,2019-02-01,0.4195168,99.64106,0.07830241,-0.007446366,0.5624549,0.2421697,0,0,55.49361,1637.891,41.07024,121719.0,36786.08,86.84211,4.0,4.0,3.0
6132,Leer,Leer,Unity,3.0,2019-03-01,0.3686376,91.04468,1.273493,-0.1457365,0.1103339,-0.7283329,0,0,58.37288,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,4.0,3.0
6133,Leer,Leer,Unity,3.0,2019-04-01,0.3894004,89.15188,4.159636,-1.058995,3.199233,-0.4381621,0,0,60.65119,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,4.0,3.0
6134,Leer,Leer,Unity,3.0,2019-05-01,0.4778894,92.71221,21.04159,6.164645,8.339513,-0.580766,0,0,64.71179,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,4.0,3.0
6135,Leer,Leer,Unity,3.0,2019-06-01,0.683253,116.0682,39.51904,17.07287,23.65929,8.428307,0,0,69.40586,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,4.0,3.0
6136,Leer,Leer,Unity,3.0,2019-07-01,0.707683,109.8339,30.41999,-1.572459,26.73548,6.705214,0,0,71.08308,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,3.0,3.0
6137,Leer,Leer,Unity,3.0,2019-08-01,0.7091718,109.0544,25.06531,-4.144111,24.88309,2.787966,0,0,72.57924,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,3.0,3.0
6138,Leer,Leer,Unity,3.0,2019-09-01,0.7022068,107.7096,21.9508,0.158717,24.13989,3.348795,0,0,73.57665,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,3.0,3.0
6139,Leer,Leer,Unity,3.0,2019-10-01,0.7058009,109.7675,11.67275,-0.4296416,25.12993,7.916415,1,2,75.46091,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,3.0,3.0
6140,Leer,Leer,Unity,3.0,2019-11-01,0.6649015,108.5719,2.07097,0.5019416,20.61324,12.54101,0,0,78.7691,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,3.0,3.0
6141,Leer,Leer,Unity,3.0,2019-12-01,0.5893485,106.3277,0.09857452,0.00238912,5.637034,3.627649,0,0,83.40956,1637.891,41.07024,121719.0,36786.08,86.84211,3.0,3.0,3.0
6142,Leer,Leer,Unity,3.0,2020-01-01,0.4872279,100.8511,0.007401386,-9.512511e-05,2.702291,1.417801,0,0,82.07492,1637.891,41.07024,73349.73,36786.08,86.84211,3.0,3.0,3.0
6148,Mayendit,Mayendit,Unity,1.0,2009-11-01,0.4798525,85.63818,0.5191898,-0.7864685,2.970276,-2.983816,0,0,0.9467282,3074.016,16.02052,63066.0,11890.89,85.85294,1.0,1.0,2.0
6149,Mayendit,Mayendit,Unity,1.0,2009-12-01,0.3593168,74.73262,0.07603635,-0.002515294,0.3201802,-0.805354,0,0,0.9572144,3074.016,16.02052,63066.0,11890.89,85.85294,1.0,1.0,2.0
6150,Mayendit,Mayendit,Unity,2.0,2010-01-01,0.2905802,72.57046,0.052429,-0.00283457,0.1053009,-0.6655238,0,0,0.9419303,3074.016,16.02052,65558.0,11890.89,85.85294,1.0,1.0,1.0
6151,Mayendit,Mayendit,Unity,1.0,2010-02-01,0.2549749,76.88692,0.1505643,0.06755456,0.05066321,-0.0984678,0,0,0.9410537,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,1.0,1.0
6152,Mayendit,Mayendit,Unity,1.0,2010-03-01,0.2360192,77.26499,1.50448,-0.01557503,0.1757291,-0.3443147,0,0,1.038067,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,1.0,1.0
6153,Mayendit,Mayendit,Unity,1.0,2010-04-01,0.2378698,72.9286,4.279395,-2.345047,0.2494911,-2.14938,0,0,1.049243,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,1.0,2.0
6154,Mayendit,Mayendit,Unity,2.0,2010-05-01,0.337208,78.61429,18.79125,3.614419,5.981346,-0.9093325,0,0,1.014438,3074.016,16.02052,65558.0,11890.89,85.85294,1.0,2.0,2.0
6155,Mayendit,Mayendit,Unity,2.0,2010-06-01,0.5203238,94.16701,24.52672,2.085277,13.60189,-0.4717178,0,0,1.061314,3074.016,16.02052,65558.0,11890.89,85.85294,1.0,2.0,2.0
6156,Mayendit,Mayendit,Unity,2.0,2010-07-01,0.6654648,104.2202,32.08391,-0.4575333,24.51959,4.4378,0,0,1.078429,3074.016,16.02052,65558.0,11890.89,85.85294,1.0,2.0,2.0
6157,Mayendit,Mayendit,Unity,2.0,2010-08-01,0.6444304,101.387,35.00757,4.854552,25.41809,3.961828,0,0,1.026403,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,1.0,2.0
6158,Mayendit,Mayendit,Unity,2.0,2010-09-01,0.6546756,106.2998,24.90424,1.29513,22.96767,4.096758,0,0,1.099392,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,1.0,2.0
6159,Mayendit,Mayendit,Unity,2.0,2010-10-01,0.6255146,102.9498,10.90433,-0.03125508,18.84335,4.73599,0,0,1.160599,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,1.0,2.0
6160,Mayendit,Mayendit,Unity,2.0,2010-11-01,0.5873981,104.8316,1.016344,-0.2893139,9.769387,3.815296,0,0,1.2086,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,2.0,2.0
6161,Mayendit,Mayendit,Unity,2.0,2010-12-01,0.4953816,103.0321,0.07603635,-0.002515295,1.056421,-0.06911355,0,0,1.216669,3074.016,16.02052,65558.0,11890.89,85.85294,2.0,2.0,2.0
6162,Mayendit,Mayendit,Unity,2.0,2011-01-01,0.4060048,101.397,0.05049154,-0.004772023,0.8641846,0.09335989,0,0,1.214211,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,2.0
6163,Mayendit,Mayendit,Unity,2.0,2011-02-01,0.2841814,85.69403,0.06854955,-0.01446017,0.071825,-0.07730601,0,0,1.216439,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,2.0
6164,Mayendit,Mayendit,Unity,2.0,2011-03-01,0.2553747,83.60134,1.20484,-0.3152149,0.03302085,-0.487023,0,0,1.262961,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,2.0
6165,Mayendit,Mayendit,Unity,2.0,2011-04-01,0.2518252,77.20717,2.846965,-3.777477,1.043423,-1.355448,0,0,1.290748,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,2.0
6166,Mayendit,Mayendit,Unity,2.0,2011-05-01,0.3236305,75.44893,13.26028,-1.916559,4.06025,-2.830428,0,0,1.299004,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,2.0
6167,Mayendit,Mayendit,Unity,2.0,2011-06-01,0.4777121,86.45525,26.06296,3.621519,10.44038,-3.633233,0,0,1.470291,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,2.0
6168,Mayendit,Mayendit,Unity,2.0,2011-07-01,0.5785135,90.60256,37.22263,4.681188,16.94557,-3.13622,0,0,1.530388,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,1.0
6169,Mayendit,Mayendit,Unity,2.0,2011-08-01,0.670047,105.4172,35.89582,5.742807,25.2812,3.824933,0,0,1.648116,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,1.0
6170,Mayendit,Mayendit,Unity,2.0,2011-09-01,0.6405998,104.0143,24.51659,0.9074769,25.52508,6.654167,0,0,1.746095,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,1.0
6171,Mayendit,Mayendit,Unity,1.0,2011-10-01,0.6628865,109.1007,13.6786,2.743017,20.3231,6.215742,0,0,1.738693,3074.016,16.02052,67580.0,11890.89,85.85294,2.0,2.0,1.0
6172,Mayendit,Mayendit,Unity,1.0,2011-11-01,0.5723152,102.1398,0.507362,-0.7982963,9.622132,3.66804,0,0,1.759381,3074.016,16.02052,67580.0,11890.89,85.85294,1.0,2.0,1.0
6173,Mayendit,Mayendit,Unity,1.0,2011-12-01,0.4946214,102.874,0.07603635,-0.002515295,1.320007,0.1944729,0,0,1.725402,3074.016,16.02052,67580.0,11890.89,85.85294,1.0,2.0,1.0
6174,Mayendit,Mayendit,Unity,1.0,2012-01-01,0.3879476,96.88732,0.05099623,-0.004267334,0.6448821,-0.1259426,0,0,1.812344,3074.016,16.02052,69603.0,11890.89,85.85294,1.0,2.0,2.0
6175,Mayendit,Mayendit,Unity,2.0,2012-02-01,0.2966168,89.44389,0.0703116,-0.01269812,0.03770228,-0.1114287,0,0,1.857249,3074.016,16.02052,69603.0,11890.89,85.85294,1.0,1.0,2.0
6176,Mayendit,Mayendit,Unity,2.0,2012-03-01,0.2477622,81.10927,1.216753,-0.3033019,0.01883618,-0.5012077,0,0,1.92582,3074.016,16.02052,69603.0,11890.89,85.85294,1.0,1.0,2.0
6177,Mayendit,Mayendit,Unity,2.0,2012-04-01,0.2620458,80.34072,7.814009,1.189567,1.403021,-0.9958501,0,0,2.01526,3074.016,16.02052,69603.0,11890.89,85.85294,1.0,1.0,2.0
6178,Mayendit,Mayendit,Unity,2.0,2012-05-01,0.4127783,96.2322,17.2686,2.091763,12.67777,5.787087,0,0,2.411895,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,1.0,2.0
6179,Mayendit,Mayendit,Unity,2.0,2012-06-01,0.5681402,102.8207,22.86844,0.4269985,17.39846,3.32485,0,0,2.26501,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,1.0,2.0
6180,Mayendit,Mayendit,Unity,2.0,2012-07-01,0.6696564,104.8767,44.29238,11.75094,24.38422,4.302429,0,0,2.133667,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,1.0,2.0
6181,Mayendit,Mayendit,Unity,2.0,2012-08-01,0.6808379,107.1149,39.3783,9.225284,29.21905,7.762788,0,0,2.115492,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,2.0,2.0
6182,Mayendit,Mayendit,Unity,1.0,2012-09-01,0.6451975,104.7608,20.38033,-3.228785,24.42448,5.553568,0,0,2.144975,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,2.0,2.0
6183,Mayendit,Mayendit,Unity,2.0,2012-10-01,0.6228304,102.5081,10.5174,-0.4181878,20.35215,6.244799,0,0,2.265603,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,2.0,2.0
6184,Mayendit,Mayendit,Unity,2.0,2012-11-01,0.5646276,100.7678,2.614737,1.309079,11.27635,5.322259,0,0,2.260948,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,2.0,2.0
6185,Mayendit,Mayendit,Unity,2.0,2012-12-01,0.5093804,105.9437,0.07603635,-0.002515295,2.615398,1.489864,0,0,2.218211,3074.016,16.02052,69603.0,11890.89,85.85294,2.0,2.0,2.0
6186,Mayendit,Mayendit,Unity,2.0,2013-01-01,0.4585215,114.5127,0.07466699,0.01940343,0.610776,-0.1600487,0,0,2.15814,3074.016,16.02052,71625.0,11890.89,85.85294,2.0,2.0,3.0
6187,Mayendit,Mayendit,Unity,2.0,2013-02-01,0.3768978,113.6524,0.07269011,-0.01031961,0.241919,0.09278797,0,0,2.125362,3074.016,16.02052,71625.0,11890.89,85.85294,2.0,2.0,3.0
6188,Mayendit,Mayendit,Unity,2.0,2013-03-01,0.3637785,119.0892,1.281378,-0.2386773,0.4082461,-0.1117977,0,0,1.929407,3074.016,16.02052,71625.0,11890.89,85.85294,2.0,2.0,3.0
6189,Mayendit,Mayendit,Unity,3.0,2013-04-01,0.3323764,101.9034,2.914615,-3.709827,0.358334,-2.040537,0,0,2.019238,3074.016,16.02052,71625.0,11890.89,85.85294,2.0,2.0,3.0
6190,Mayendit,Mayendit,Unity,3.0,2013-05-01,0.4466983,104.1401,20.22634,5.049501,7.223435,0.332757,0,0,2.035822,3074.016,16.02052,71625.0,11890.89,85.85294,3.0,2.0,3.0
6191,Mayendit,Mayendit,Unity,3.0,2013-06-01,0.5655344,102.3491,35.35629,12.91484,13.96254,-0.1110749,0,0,2.059914,3074.016,16.02052,71625.0,11890.89,85.85294,3.0,2.0,3.0
6192,Mayendit,Mayendit,Unity,3.0,2013-07-01,0.6547141,102.5366,28.82692,-3.714524,18.64255,-1.439236,0,0,2.116097,3074.016,16.02052,71625.0,11890.89,85.85294,3.0,2.0,2.0
6193,Mayendit,Mayendit,Unity,3.0,2013-08-01,0.6651081,104.6402,20.75103,-9.40199,23.72759,2.271325,0,0,2.131111,3074.016,16.02052,71625.0,11890.89,85.85294,3.0,3.0,2.0
6194,Mayendit,Mayendit,Unity,3.0,2013-09-01,0.6484415,105.2875,28.82628,5.217163,20.19597,1.325056,0,0,2.107021,3074.016,16.02052,71625.0,11890.89,85.85294,3.0,3.0,2.0
6195,Mayendit,Mayendit,Unity,2.0,2013-10-01,0.6121643,100.7526,8.67885,-2.256736,15.24675,1.139398,0,0,2.097157,3074.016,16.02052,71625.0,11890.89,85.85294,3.0,3.0,2.0
6196,Mayendit,Mayendit,Unity,2.0,2013-11-01,0.5808454,103.6622,0.7521405,-0.5535177,8.166541,2.212449,0,0,2.125236,3074.016,16.02052,71625.0,11890.89,85.85294,2.0,3.0,2.0
6197,Mayendit,Mayendit,Unity,2.0,2013-12-01,0.5452021,113.394,0.0809671,0.002415456,1.96129,0.8357554,1,0,2.0591,3074.016,16.02052,71625.0,11890.89,85.85294,2.0,3.0,2.0
6198,Mayendit,Mayendit,Unity,2.0,2014-01-01,0.4761556,118.9167,0.05376015,-0.00150342,0.5590216,-0.2118031,2,5,2.131571,3074.016,16.02052,73648.0,11890.89,85.85294,2.0,3.0,3.0
6199,Mayendit,Mayendit,Unity,2.0,2014-02-01,0.4083887,123.1484,0.08933542,0.006325703,0.2915022,0.1423712,1,0,2.080389,3074.016,16.02052,73648.0,11890.89,85.85294,2.0,2.0,3.0
6200,Mayendit,Mayendit,Unity,2.0,2014-03-01,0.3938179,128.9231,1.326435,-0.1936205,1.778419,1.258375,0,0,2.133767,3074.016,16.02052,73648.0,11890.89,85.85294,2.0,2.0,3.0
6201,Mayendit,Mayendit,Unity,3.0,2014-04-01,0.4265046,130.7622,15.69731,9.072864,9.174513,6.775642,2,0,2.192634,3074.016,16.02052,73648.0,11890.89,85.85294,2.0,2.0,3.0
6202,Mayendit,Mayendit,Unity,3.0,2014-05-01,0.5531038,128.9467,23.28687,8.110038,15.93534,9.044663,1,0,2.192065,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,2.0,3.0
6203,Mayendit,Mayendit,Unity,3.0,2014-06-01,0.5979831,108.2216,25.73567,3.294228,18.05999,3.986375,0,0,2.279314,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,2.0,3.0
6204,Mayendit,Mayendit,Unity,3.0,2014-07-01,0.6643462,104.0451,34.76897,2.227532,22.48616,2.404378,0,0,2.310263,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,2.0,3.0
6205,Mayendit,Mayendit,Unity,4.0,2014-08-01,0.5925361,93.22255,25.24886,-4.904153,20.2896,-1.166662,0,0,2.313071,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,3.0,3.0
6206,Mayendit,Mayendit,Unity,3.0,2014-09-01,0.5875766,95.4049,25.71156,2.102442,19.92305,1.052134,0,0,2.243047,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,3.0,3.0
6207,Mayendit,Mayendit,Unity,3.0,2014-10-01,0.605501,99.65592,16.29289,5.357304,18.03852,3.931163,0,0,2.303056,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,3.0,3.0
6208,Mayendit,Mayendit,Unity,3.0,2014-11-01,0.5975521,106.6438,1.0173,-0.2883584,12.07035,6.116259,0,0,2.496617,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,3.0,3.0
6209,Mayendit,Mayendit,Unity,3.0,2014-12-01,0.55034,114.4626,0.0809671,0.002415456,1.96263,0.8370955,0,0,2.454348,3074.016,16.02052,73648.0,11890.89,85.85294,3.0,3.0,3.0
6210,Mayendit,Mayendit,Unity,3.0,2015-01-01,0.4800603,119.8918,0.05188743,-0.003376133,1.854857,1.084033,0,0,2.396784,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,3.0
6211,Mayendit,Mayendit,Unity,3.0,2015-02-01,0.4044689,121.9664,0.09886071,0.01585099,0.5085898,0.3594588,0,0,2.365756,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,3.0
6212,Mayendit,Mayendit,Unity,3.0,2015-03-01,0.3990668,130.6415,2.519608,0.9995531,1.657154,1.13711,1,7,2.407916,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,3.0
6213,Mayendit,Mayendit,Unity,3.0,2015-04-01,0.4055426,124.3354,4.269148,-2.355294,3.093436,0.6945651,1,2,2.565499,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,4.0
6214,Mayendit,Mayendit,Unity,3.0,2015-05-01,0.5652074,131.7685,12.00602,-3.170814,9.094281,2.203603,2,20,2.752391,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,4.0
6215,Mayendit,Mayendit,Unity,3.0,2015-06-01,0.5966883,107.9873,23.28733,0.8458845,16.13161,2.058001,1,0,3.102497,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,4.0
6216,Mayendit,Mayendit,Unity,4.0,2015-07-01,0.5818812,91.12999,25.5868,-6.954642,16.2478,-3.833987,3,110,3.344545,3074.016,16.02052,75670.0,11890.89,85.85294,3.0,3.0,4.0
6217,Mayendit,Mayendit,Unity,4.0,2015-08-01,0.6111351,96.14869,30.4664,0.3133858,18.08536,-3.370909,3,10,3.613549,3074.016,16.02052,75670.0,11890.89,85.85294,4.0,3.0,4.0
6218,Mayendit,Mayendit,Unity,4.0,2015-09-01,0.6026303,97.84918,23.42115,-0.1879668,14.77218,-4.098736,0,0,3.711544,3074.016,16.02052,75670.0,11890.89,85.85294,4.0,3.0,4.0
6219,Mayendit,Mayendit,Unity,4.0,2015-10-01,0.6206584,102.1506,12.23398,1.298392,13.47306,-0.6342963,0,0,3.836672,3074.016,16.02052,75670.0,11890.89,85.85294,4.0,3.0,4.0
6220,Mayendit,Mayendit,Unity,4.0,2015-11-01,0.5552526,99.09467,1.450346,0.1446874,2.935793,-3.018299,2,1,3.803363,3074.016,16.02052,75670.0,11890.89,85.85294,4.0,4.0,4.0
6221,Mayendit,Mayendit,Unity,3.0,2015-12-01,0.4280915,89.03675,0.1183587,0.03980708,1.340512,0.2149773,0,0,4.307099,3074.016,16.02052,75670.0,11890.89,85.85294,4.0,4.0,4.0
6222,Mayendit,Mayendit,Unity,3.0,2016-01-01,0.3290454,82.17688,0.05188743,-0.003376133,0.469393,-0.3014317,0,0,4.840767,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,4.0,4.0
6223,Mayendit,Mayendit,Unity,4.0,2016-02-01,0.2812915,84.8226,0.08693566,0.003925944,0.05771697,-0.09141403,0,0,5.254257,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,4.0,3.0
6224,Mayendit,Mayendit,Unity,3.0,2016-03-01,0.3050761,99.87198,2.37944,0.859385,0.9854526,0.4654087,1,4,6.137102,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,4.0,3.0
6225,Mayendit,Mayendit,Unity,3.0,2016-04-01,0.3955139,121.2607,8.307002,1.68256,3.474562,1.075691,1,2,6.61987,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,4.0,3.0
6226,Mayendit,Mayendit,Unity,3.0,2016-05-01,0.5469968,127.523,22.49826,7.321423,17.01188,10.1212,0,0,7.115532,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,4.0,3.0
6227,Mayendit,Mayendit,Unity,3.0,2016-06-01,0.6721616,121.6463,30.47231,8.030865,20.26915,6.195543,1,4,7.628548,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,4.0,4.0
6228,Mayendit,Mayendit,Unity,3.0,2016-07-01,0.6806659,106.6009,34.47103,1.929586,27.87022,7.788436,1,1,8.310518,3074.016,16.02052,74800.0,11890.89,85.85294,3.0,4.0,4.0
6229,Mayendit,Mayendit,Unity,4.0,2016-08-01,0.6338543,99.72305,26.27649,-3.876522,19.91315,-1.543121,4,91,10.15336,3074.016,16.02052,74800.0,11890.89,85.85294,3.0,4.0,4.0
6230,Mayendit,Mayendit,Unity,4.0,2016-09-01,0.6003874,97.485,17.29275,-6.316359,19.12963,0.2587141,0,0,12.47894,3074.016,16.02052,74800.0,11890.89,85.85294,3.0,4.0,4.0
6231,Mayendit,Mayendit,Unity,4.0,2016-10-01,0.6277852,103.3235,9.816175,-1.119411,11.23387,-2.873485,0,0,14.14282,3074.016,16.02052,74800.0,11890.89,85.85294,3.0,4.0,4.0
6232,Mayendit,Mayendit,Unity,4.0,2016-11-01,0.5959777,106.3628,0.6742782,-0.6313801,2.061765,-3.892327,4,20,16.03823,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,3.0,4.0
6233,Mayendit,Mayendit,Unity,4.0,2016-12-01,0.5283059,109.8799,0.0809671,0.002415456,1.225633,0.1000984,7,7,18.40392,3074.016,16.02052,74800.0,11890.89,85.85294,4.0,3.0,4.0
6234,Mayendit,Mayendit,Unity,4.0,2017-01-01,0.4321885,107.9362,0.05188743,-0.003376133,0.3022169,-0.4686078,0,0,19.34313,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,3.0,4.0
6235,Mayendit,Mayendit,Unity,4.0,2017-02-01,0.3495754,105.4134,0.07303623,-0.009973491,0.2717858,0.1226548,2,0,20.71998,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,3.0,3.0
6236,Mayendit,Mayendit,Unity,3.0,2017-03-01,0.3069101,100.4723,1.195163,-0.3248919,0.1177597,-0.4022841,4,8,22.63592,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,4.0,3.0
6237,Mayendit,Mayendit,Unity,4.0,2017-04-01,0.3489559,106.9865,5.199256,-1.425186,2.631956,0.2330846,0,0,25.40974,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,4.0,3.0
6238,Mayendit,Mayendit,Unity,3.0,2017-05-01,0.4576533,106.6941,14.04972,-1.127121,7.279601,0.3889227,0,0,26.65756,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,4.0,3.0
6239,Mayendit,Mayendit,Unity,3.0,2017-06-01,0.6284912,113.7429,22.50667,0.06522204,16.98137,2.907762,0,0,30.88565,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,4.0,4.0
6240,Mayendit,Mayendit,Unity,3.0,2017-07-01,0.6558468,102.7139,36.94705,4.405613,22.54269,2.460906,1,0,32.8934,3074.016,16.02052,73930.0,11890.89,85.85294,3.0,4.0,4.0
6241,Mayendit,Mayendit,Unity,3.0,2017-08-01,0.641808,100.9744,35.85774,5.704725,25.71014,4.253875,0,0,33.83211,3074.016,16.02052,73930.0,11890.89,85.85294,3.0,4.0,4.0
6242,Mayendit,Mayendit,Unity,3.0,2017-09-01,0.6333611,102.839,22.1941,-1.415015,20.72539,1.85448,0,0,32.4696,3074.016,16.02052,73930.0,11890.89,85.85294,3.0,4.0,4.0
6243,Mayendit,Mayendit,Unity,4.0,2017-10-01,0.6084743,100.1453,8.828075,-2.107511,17.6651,3.557743,0,0,32.76479,3074.016,16.02052,73930.0,11890.89,85.85294,3.0,4.0,3.0
6244,Mayendit,Mayendit,Unity,3.0,2017-11-01,0.5957585,106.3237,1.409392,0.1037334,12.79081,6.836717,3,28,32.86463,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,3.0,3.0
6245,Mayendit,Mayendit,Unity,3.0,2017-12-01,0.4856764,101.0136,0.0809671,0.002415456,1.433253,0.3077188,1,0,32.88034,3074.016,16.02052,73930.0,11890.89,85.85294,4.0,3.0,3.0
6246,Mayendit,Mayendit,Unity,3.0,2018-01-01,0.3821083,95.42899,0.05188743,-0.003376133,0.7842614,0.01343664,0,0,34.19998,3074.016,16.02052,73061.0,11890.89,85.85294,4.0,3.0,3.0
6247,Mayendit,Mayendit,Unity,3.0,2018-02-01,0.3055849,92.14819,0.1220816,0.03907189,0.2048411,0.05571013,1,0,34.08405,3074.016,16.02052,73061.0,11890.89,85.85294,4.0,3.0,4.0
6248,Mayendit,Mayendit,Unity,3.0,2018-03-01,0.3240755,106.0918,2.678173,1.158118,1.715368,1.195324,0,0,39.38604,3074.016,16.02052,73061.0,11890.89,85.85294,3.0,4.0,4.0
6249,Mayendit,Mayendit,Unity,3.0,2018-04-01,0.3519903,107.9168,6.997064,0.3726215,4.002067,1.603196,3,0,42.50415,3074.016,16.02052,73061.0,11890.89,85.85294,3.0,4.0,4.0
6250,Mayendit,Mayendit,Unity,3.0,2018-05-01,0.4408199,102.7696,18.36529,3.188452,7.350325,0.4596466,3,0,44.33216,3074.016,16.02052,73061.0,11890.89,85.85294,3.0,4.0,4.0
6251,Mayendit,Mayendit,Unity,4.0,2018-06-01,0.5895957,106.7037,25.42207,2.980629,16.88742,2.813806,7,2,46.69786,3074.016,16.02052,73061.0,11890.89,85.85294,3.0,4.0,4.0
6252,Mayendit,Mayendit,Unity,3.0,2018-07-01,0.6473208,101.3787,29.68651,-2.854927,21.22392,1.142131,1,0,49.47964,3074.016,16.02052,73061.0,11890.89,85.85294,4.0,3.0,4.0
